loc,v_g,ev_g,iv_g,n,v,l,d,i,e,b,t,locode,locomment,loblank,loccodeandcomment,uniq_op,uniq_opnd,total_op,total_opnd,branchcount,defects,source_project,locodeandcomment,problems,branch_count,call_pairs,loc_code_and_comment,loc_comments,condition_count,cyclomatic_complexity,cyclomatic_density,decision_count,decision_density,design_complexity,design_density,edge_count,essential_complexity,essential_density,loc_executable,parameter_count,halstead_content,halstead_difficulty,halstead_effort,halstead_error_est,halstead_length,halstead_level,halstead_prog_time,halstead_volume,maintenance_severity,modified_condition_count,multiple_condition_count,node_count,normalized_cylomatic_complexity,num_operands,num_operators,num_unique_operands,num_unique_operators,number_of_lines,percent_comments,loc_total,c,loc_blank,complexity_score,decomposition_depth,decomp_index,decomp_depth_qcut
43.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011022550234222,1,0.0,1
23.0,1.0,1.0,1.0,67.0,303.08,0.12,8.46,35.82,2564.51,0.1,142.47,13.0,1.0,5.0,0.0,10.0,13.0,45.0,22.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059321248381622,1,57.61024793388429,3
11.0,1.0,1.0,1.0,27.0,114.69,0.2,5.0,22.94,573.47,0.04,31.86,5.0,0.0,1.0,0.0,10.0,9.0,18.0,9.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063474700651984,1,6.276567164179104,2
19.0,3.0,3.0,2.0,58.0,284.6,0.11,9.19,30.98,2614.76,0.09,145.26,11.0,1.0,3.0,0.0,14.0,16.0,37.0,21.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085186847463182,1,48.71531531531532,3
13.0,1.0,1.0,1.0,31.0,131.69,0.2,4.95,26.6,651.84,0.04,36.21,6.0,0.0,3.0,0.0,9.0,10.0,20.0,11.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064415768739749,1,8.51726368159204,2
48.0,6.0,4.0,1.0,174.0,961.1,0.03,39.5,24.33,37963.44,0.32,2109.08,42.0,1.0,3.0,0.0,23.0,23.0,96.0,79.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160369685456168,1,1488.1548387096775,4
34.0,6.0,1.0,4.0,131.0,666.46,0.04,28.44,23.43,18957.02,0.22,1053.17,23.0,2.0,6.0,0.0,16.0,18.0,67.0,64.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011332190207359,1,552.6741463414634,4
18.0,2.0,1.0,2.0,45.0,211.52,0.09,11.2,18.89,2369.02,0.07,131.61,9.0,3.0,4.0,0.0,16.0,10.0,31.0,14.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055857882136467,1,41.83912087912088,3
66.0,10.0,3.0,9.0,247.0,1434.42,0.04,26.7,53.72,38298.92,0.48,2127.72,49.0,4.0,10.0,1.0,21.0,35.0,158.0,89.0,19.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201686475138101,1,2309.0663414634146,4
14.0,2.0,1.0,2.0,38.0,171.9,0.14,7.33,23.44,1260.57,0.06,70.03,10.0,0.0,2.0,0.0,11.0,12.0,22.0,16.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061473049585567,1,17.068085106382977,2
12.0,1.0,1.0,1.0,36.0,158.12,0.25,4.0,39.53,632.49,0.05,35.14,7.0,0.0,1.0,0.0,7.0,14.0,20.0,16.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007737483702735,1,7.559521912350598,2
12.0,1.0,1.0,1.0,34.0,141.78,0.15,6.5,21.81,921.55,0.05,51.2,7.0,0.0,3.0,0.0,9.0,9.0,21.0,13.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00546262491472,1,11.26728476821192,2
31.0,1.0,1.0,1.0,95.0,451.71,0.19,5.34,84.58,2412.57,0.15,134.03,28.0,1.0,0.0,0.0,5.0,22.0,48.0,47.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081929567654121,1,73.31418848167539,3
19.0,2.0,1.0,2.0,37.0,167.37,0.23,4.27,39.23,714.12,0.06,39.67,10.0,0.0,3.0,4.0,8.0,15.0,21.0,16.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080047166338218,1,13.766363636363636,2
28.0,4.0,3.0,4.0,70.0,353.11,0.09,11.42,30.92,4032.86,0.12,224.05,23.0,0.0,2.0,0.0,14.0,19.0,39.0,31.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096224602554193,1,108.64923076923075,4
66.0,5.0,1.0,2.0,180.0,1049.92,0.05,21.75,48.27,22835.76,0.35,1268.65,51.0,4.0,3.0,6.0,19.0,38.0,93.0,87.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118708844079026,1,1358.72,4
16.0,2.0,1.0,2.0,70.0,353.11,0.14,7.39,47.77,2609.93,0.12,145.0,13.0,0.0,1.0,0.0,10.0,23.0,36.0,34.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072074443466551,1,40.06921985815603,2
72.0,2.0,1.0,2.0,208.0,1274.89,0.07,13.38,95.32,17051.67,0.42,947.31,57.0,1.0,12.0,0.0,14.0,56.0,101.0,107.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112388281225748,1,1292.8461971830986,4
18.0,1.0,1.0,1.0,42.0,189.99,0.24,4.16,45.71,789.64,0.06,43.87,15.0,0.0,1.0,0.0,7.0,16.0,23.0,19.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007695055750774,1,14.190124481327802,2
12.0,2.0,1.0,2.0,38.0,166.91,0.22,4.5,37.09,751.09,0.06,41.73,10.0,0.0,0.0,0.0,7.0,14.0,20.0,18.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077926993428618,1,9.062986425339368,2
25.0,1.0,1.0,1.0,124.0,655.39,0.11,8.79,74.53,5762.91,0.22,320.16,17.0,0.0,4.0,2.0,10.0,29.0,73.0,51.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00771412225057,1,147.61036036036035,4
30.0,5.0,1.0,5.0,81.0,366.41,0.04,27.19,13.48,9961.73,0.12,553.43,25.0,0.0,3.0,0.0,15.0,8.0,52.0,29.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092854527760125,1,268.1048780487805,4
30.0,5.0,1.0,5.0,81.0,366.41,0.04,27.19,13.48,9961.73,0.12,553.43,25.0,0.0,3.0,0.0,15.0,8.0,52.0,29.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092854527760125,1,268.1048780487805,4
21.0,1.0,1.0,1.0,52.0,247.25,0.24,4.2,58.87,1038.47,0.08,57.69,17.0,0.0,2.0,0.0,7.0,20.0,28.0,24.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080328850197706,1,21.54460580912863,2
18.0,1.0,1.0,1.0,46.0,210.91,0.23,4.32,48.78,911.87,0.07,50.66,15.0,0.0,1.0,0.0,7.0,17.0,25.0,21.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075950158492752,1,16.434545454545454,2
16.0,2.0,1.0,2.0,41.0,182.84,0.21,4.67,39.18,853.24,0.06,47.4,12.0,0.0,2.0,0.0,7.0,15.0,21.0,20.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076479917952868,1,13.864644549763034,2
23.0,2.0,1.0,2.0,78.0,390.0,0.08,13.24,29.47,5161.76,0.13,286.76,15.0,2.0,4.0,0.0,15.0,17.0,48.0,30.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066383831523311,1,110.74074074074076,4
15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006758157910128,1,0.0,1
38.0,2.0,1.0,2.0,163.0,867.47,0.05,21.67,40.04,18795.28,0.29,1044.18,26.0,3.0,7.0,0.0,16.0,24.0,98.0,65.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096985762225524,1,646.3501960784314,4
30.0,4.0,1.0,4.0,65.0,318.95,0.08,13.14,24.27,4191.89,0.11,232.88,21.0,0.0,7.0,0.0,16.0,14.0,42.0,23.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075656667265308,1,118.12962962962963,4
57.0,1.0,1.0,1.0,208.0,1213.24,0.09,11.06,109.66,13423.09,0.4,745.73,30.0,4.0,12.0,9.0,10.0,47.0,104.0,104.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010552042695608,1,759.9415384615386,4
22.0,5.0,5.0,3.0,57.0,261.33,0.08,13.0,20.1,3397.46,0.09,188.75,17.0,0.0,3.0,0.0,12.0,12.0,31.0,26.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0110731835810725,1,70.97851851851851,3
30.0,1.0,1.0,1.0,100.0,528.54,0.11,9.04,58.49,4775.74,0.18,265.32,16.0,0.0,5.0,7.0,11.0,28.0,54.0,46.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069916138400312,1,142.84864864864863,4
15.0,2.0,1.0,2.0,54.0,240.81,0.1,10.5,22.93,2528.5,0.08,140.47,9.0,0.0,4.0,0.0,11.0,11.0,33.0,21.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059681047869248,1,35.763861386138615,2
44.0,9.0,1.0,7.0,112.0,607.74,0.05,21.0,28.94,12762.57,0.2,709.03,34.0,1.0,7.0,0.0,21.0,22.0,68.0,44.0,17.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122663617194735,1,524.324705882353,4
27.0,1.0,1.0,1.0,108.0,558.35,0.19,5.2,107.38,2903.43,0.19,161.3,20.0,0.0,5.0,0.0,6.0,30.0,56.0,52.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0087350044008739,1,78.92905759162304,3
52.0,2.0,1.0,2.0,234.0,1370.77,0.07,15.02,91.25,20591.97,0.46,1144.0,39.0,0.0,11.0,0.0,13.0,45.0,130.0,104.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012119334267942,1,1003.9442253521124,4
69.0,3.0,1.0,3.0,300.0,1772.07,0.05,19.93,88.89,35325.77,0.59,1962.54,55.0,0.0,12.0,0.0,14.0,46.0,169.0,131.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151699625928766,1,2397.5064705882355,4
12.0,2.0,1.0,2.0,27.0,116.69,0.15,6.75,17.29,787.67,0.04,43.76,7.0,0.0,3.0,0.0,12.0,8.0,18.0,9.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059890453079578,1,9.273377483443708,2
66.0,12.0,5.0,9.0,191.0,1150.27,0.05,21.23,54.17,24423.22,0.38,1356.85,54.0,0.0,3.0,1.0,22.0,43.0,109.0,83.0,23.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206968125142288,1,1488.5847058823529,4
52.0,7.0,1.0,7.0,211.0,1090.85,0.05,21.78,50.09,23758.8,0.36,1319.93,48.0,0.0,2.0,0.0,11.0,25.0,112.0,99.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144880977261712,1,1112.2392156862743,4
25.0,2.0,1.0,2.0,73.0,374.44,0.11,9.13,41.01,3418.78,0.12,189.93,18.0,0.0,1.0,0.0,12.0,23.0,38.0,35.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067682819592452,1,84.33333333333333,3
56.0,5.0,1.0,3.0,173.0,990.93,0.04,23.75,41.72,23534.59,0.33,1307.48,39.0,6.0,9.0,0.0,19.0,34.0,88.0,85.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118080496390727,1,1353.4653658536583,4
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128767677320594,1,0.1238323353293413,1
26.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013516315820257,1,0.0,1
31.0,7.0,1.0,3.0,78.0,357.63,0.05,21.7,16.48,7760.51,0.12,431.14,22.0,2.0,5.0,0.0,14.0,10.0,47.0,31.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091669601995422,1,217.3829411764706,4
31.0,2.0,1.0,2.0,133.0,692.86,0.08,11.85,58.49,8207.69,0.23,455.98,21.0,1.0,7.0,0.0,11.0,26.0,77.0,56.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082507727115535,1,265.1686419753086,4
19.0,3.0,1.0,3.0,27.0,105.49,0.15,6.75,15.63,712.03,0.04,39.56,10.0,7.0,0.0,0.0,9.0,6.0,18.0,9.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066301044130842,1,13.273576158940395,2
51.0,9.0,9.0,4.0,180.0,1080.0,0.05,19.29,55.99,20833.95,0.36,1157.44,37.0,7.0,5.0,0.0,21.0,43.0,101.0,79.0,17.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0212067021282646,1,1080.0,4
67.0,6.0,6.0,2.0,225.0,1401.48,0.07,15.09,92.85,21155.16,0.47,1175.29,51.0,3.0,11.0,0.0,17.0,58.0,122.0,103.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184144355378525,1,1322.5233802816902,4
23.0,5.0,5.0,3.0,106.0,530.0,0.08,11.82,44.85,6263.64,0.18,347.98,19.0,0.0,2.0,0.0,10.0,22.0,54.0,52.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125150275486299,1,150.49382716049382,4
11.0,2.0,1.0,2.0,17.0,58.81,0.21,4.8,12.25,282.29,0.02,15.68,7.0,0.0,2.0,0.0,6.0,5.0,9.0,8.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069205263797161,1,3.065924170616114,1
16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
23.0,3.0,1.0,3.0,48.0,214.05,0.1,10.5,20.39,2247.55,0.07,124.86,15.0,4.0,2.0,0.0,11.0,11.0,27.0,21.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064710811864372,1,48.7440594059406,3
67.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072041200109612,1,0.0,1
44.0,3.0,1.0,1.0,180.0,1010.65,0.08,12.88,78.46,13018.74,0.34,723.26,38.0,0.0,4.0,0.0,11.0,38.0,91.0,89.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103023469162852,1,548.9950617283951,4
23.0,4.0,4.0,1.0,81.0,397.46,0.05,18.31,21.71,7276.54,0.13,404.25,17.0,0.0,3.0,0.0,17.0,13.0,53.0,28.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099039691701228,1,179.24666666666667,4
37.0,4.0,3.0,3.0,107.0,553.18,0.1,9.62,57.53,5319.06,0.18,295.5,32.0,0.0,3.0,0.0,10.0,26.0,57.0,50.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105782973921955,1,202.650099009901,4
31.0,2.0,1.0,2.0,101.0,537.51,0.11,9.29,57.84,4995.18,0.18,277.51,21.0,0.0,8.0,0.0,11.0,29.0,52.0,49.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077372585236755,1,150.11540540540545,4
21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
52.0,5.0,1.0,3.0,200.0,1176.53,0.05,21.29,55.26,25051.45,0.39,1391.75,49.0,0.0,1.0,0.0,18.0,41.0,103.0,97.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127715082415817,1,1199.5992156862744,4
58.0,6.0,4.0,5.0,229.0,1335.73,0.05,18.57,71.92,24806.45,0.45,1378.14,50.0,6.0,2.0,0.0,15.0,42.0,125.0,104.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0170621958472783,1,1519.0654901960784,4
102.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020274473730386,1,0.0,1
82.0,3.0,1.0,2.0,258.0,1484.76,0.07,14.97,99.21,22219.62,0.49,1234.42,65.0,0.0,15.0,0.0,11.0,43.0,141.0,117.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132349030187599,1,1714.7932394366196,4
24.0,2.0,1.0,2.0,82.0,427.18,0.11,9.36,45.64,3998.36,0.14,222.13,17.0,0.0,3.0,0.0,12.0,25.0,43.0,39.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071035350965818,1,92.36324324324325,3
14.0,2.0,1.0,2.0,37.0,165.0,0.14,7.08,23.29,1168.74,0.05,64.93,9.0,0.0,3.0,0.0,10.0,12.0,20.0,17.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060655297744658,1,16.382978723404257,2
90.0,2.0,1.0,1.0,289.0,1587.15,0.05,21.82,72.74,34628.63,0.53,1923.81,61.0,3.0,18.0,0.0,12.0,33.0,169.0,120.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136561350052494,1,2800.8529411764707,4
23.0,1.0,1.0,1.0,86.0,433.82,0.13,7.83,55.43,3395.1,0.14,188.62,15.0,0.0,3.0,3.0,10.0,23.0,50.0,36.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068117433308598,1,76.16687022900764,3
7.0,1.0,1.0,1.0,18.0,70.32,0.22,4.57,15.38,321.48,0.02,17.86,4.0,0.0,1.0,0.0,8.0,7.0,10.0,8.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065147154156452,1,2.2273303167420813,1
40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
26.0,3.0,1.0,2.0,67.0,331.93,0.09,11.19,29.65,3715.78,0.11,206.43,19.0,0.0,5.0,0.0,13.0,18.0,36.0,31.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067203997566355,1,94.83714285714288,3
42.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027032631640514,1,0.0,1
33.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0100226901672958,1,0.0,1
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128767677320594,1,0.1238323353293413,1
69.0,4.0,1.0,4.0,298.0,1730.59,0.04,22.32,77.55,38621.74,0.58,2145.65,59.0,3.0,4.0,1.0,15.0,41.0,176.0,122.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157163093200101,1,2912.4563414634144,4
28.0,7.0,6.0,4.0,113.0,613.17,0.06,17.64,34.76,10816.28,0.2,600.9,21.0,0.0,5.0,0.0,18.0,25.0,64.0,49.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151123102544632,1,281.45508196721306,4
11.0,2.0,1.0,2.0,38.0,166.91,0.22,4.5,37.09,751.09,0.06,41.73,9.0,0.0,0.0,0.0,7.0,14.0,20.0,18.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077926993428618,1,8.307737556561086,2
12.0,1.0,1.0,1.0,49.0,227.55,0.22,4.47,50.88,1017.65,0.08,56.54,9.0,0.0,1.0,0.0,7.0,18.0,26.0,23.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074686714283703,1,12.355656108597287,2
11.0,1.0,1.0,1.0,30.0,122.62,0.34,2.92,42.04,357.65,0.04,19.87,5.0,2.0,1.0,0.0,5.0,12.0,16.0,14.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096585016512046,1,3.9554838709677433,1
28.0,2.0,1.0,2.0,81.0,393.5,0.17,5.89,66.85,2316.26,0.13,128.68,23.0,1.0,1.0,0.0,7.0,22.0,44.0,37.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080514035268635,1,64.4327485380117,3
48.0,3.0,1.0,2.0,136.0,691.89,0.05,19.95,34.68,13803.3,0.23,766.85,35.0,1.0,9.0,0.0,14.0,20.0,79.0,57.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089371912829536,1,651.1905882352942,4
14.0,2.0,1.0,2.0,37.0,165.0,0.14,7.08,23.29,1168.74,0.05,64.93,9.0,0.0,3.0,0.0,10.0,12.0,20.0,17.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060655297744658,1,16.382978723404257,2
35.0,1.0,1.0,1.0,155.0,856.15,0.07,13.79,62.09,11804.52,0.29,655.81,31.0,0.0,2.0,0.0,13.0,33.0,85.0,70.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084395994167439,1,422.0457746478873,4
8.0,2.0,1.0,2.0,25.0,108.05,0.18,5.5,19.65,594.27,0.04,33.01,6.0,0.0,0.0,0.0,10.0,10.0,14.0,11.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065388718463236,1,4.775690607734807,1
30.0,5.0,3.0,2.0,142.0,793.06,0.06,15.68,50.57,12436.7,0.26,690.93,25.0,0.0,3.0,0.0,15.0,33.0,73.0,69.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117962176594034,1,390.0295081967213,4
26.0,3.0,1.0,2.0,91.0,477.56,0.09,11.18,42.72,5339.14,0.16,296.62,20.0,0.0,4.0,0.0,13.0,25.0,48.0,43.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075492543979591,1,136.44571428571427,4
13.0,3.0,1.0,2.0,40.0,190.2,0.11,8.82,21.56,1677.8,0.06,93.21,9.0,0.0,2.0,0.0,13.0,14.0,21.0,19.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060828448332778,1,22.275675675675675,2
17.0,2.0,1.0,2.0,66.0,326.98,0.13,7.62,42.92,2491.25,0.11,138.4,14.0,0.0,1.0,0.0,10.0,21.0,34.0,32.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068380069073374,1,42.43251908396947,3
21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,1
