battery_soc,vehicle_speed_kmh,road_incline_deg,ambient_temp_c,engine_load_pct,altitude_m,trip_duration_min,avg_speed_last_5min,elevation_gain_m,generator_rpm,efficiency_ratio_kwh_per_l,optimal_trigger_soc,generator_active
9.22,102.37,0.95,11.65,79.96,1661.72,129.29,104.12,185.08,2524.48,2.8167,39.63,1
34.48,6.43,5.22,16.41,45.13,2067.25,137.51,0.29,252.82,2260.0,2.6085,32.87,0
58.71,60.11,8.43,35.34,88.19,1378.87,12.54,25.57,479.93,3407.5,2.5,44.29,0
72.81,123.87,-8.65,34.67,19.87,1756.86,116.12,71.58,95.78,1502.88,2.5,51.16,0
51.0,0.0,2.11,-6.27,29.06,2248.76,161.02,0.0,390.43,2620.38,2.5,34.54,0
35.47,53.91,-3.5,23.74,37.9,905.81,128.09,83.3,93.52,3506.61,2.5,38.61,1
31.36,21.88,-11.17,5.47,74.22,1415.89,156.85,1.5,318.11,1930.87,2.5928,44.91,1
72.59,0.0,9.69,-6.69,40.98,1910.1,139.91,0.0,131.33,3285.45,2.5,44.48,0
73.8,36.6,3.65,26.01,98.58,1255.83,8.91,122.22,408.59,3269.74,2.5,36.09,0
38.0,116.97,0.57,16.77,58.2,729.4,140.34,107.14,182.37,1701.89,2.7538,42.72,1
12.15,7.08,-1.39,-9.2,72.23,655.46,126.77,56.51,385.75,2474.66,2.833,38.85,1
61.24,72.93,3.31,30.73,18.68,412.86,94.52,83.3,68.79,3553.31,2.5,41.56,0
53.42774714079757,68.35,-14.31,36.31,42.2,1981.62,86.14,65.51,56.12,3664.56,2.5,51.1,0
38.77,0.51,9.26,36.84,23.49,2187.71,132.3,53.95,263.08,2083.47,2.5,36.8,0
27.23,114.55,1.73,-2.1,42.88,1084.42,76.59,123.56,62.29,2135.51,2.5563,47.96,1
47.05,101.13,-9.77,-2.09,14.16,1710.85,71.85,39.8,24.98,3510.95,2.5,54.81,1
48.83,3.77,-12.91,27.07,56.15,2481.18,144.45,97.94,90.64,2084.39,2.5,40.96,0
51.49,0.0,-9.21,-4.81,19.31,397.04,113.83,0.0,492.54,3712.69,2.5,46.18,0
90.26,53.19,4.19,35.67,14.65,1822.59,163.76,38.89,228.04,1729.07,2.5,37.52,0
17.27,121.09,-0.15,43.03,68.83,377.06,91.2,129.39,114.72,3516.74,2.6882,43.4,1
64.13,112.5,-0.24,35.72,24.76,312.11,135.52,107.17,26.95,1794.45,2.5466,42.64,0
10.95,32.93,0.43,38.85,59.98,478.2,38.72,79.12,309.56,3530.63,2.7054,33.36,1
41.84,0.0,-0.11,-9.31,57.59,1783.17,176.36,0.0,13.83,3126.34,2.5,34.29,0
75.5,103.51,-13.11,15.24,35.56,1848.78,139.64,67.86,215.18,2506.11,2.5,53.98,0
82.42,86.87,0.17,7.76,26.51,7.91,50.19,26.26,22.11,3787.38,2.5,41.11,0
78.49,50.18,10.98,7.46,90.17,518.27,171.45,81.7,279.37,1985.29,2.5316,48.95,0
48.34,68.29,-14.22,-2.38,68.8,2438.75,3.91,119.56,372.05,2951.81,2.5,55.02,1
22.38,102.61,-0.3,32.02,57.36,1956.83,42.7,109.81,352.23,2038.34,2.9028,38.29,1
69.03,22.15,12.14,22.55,40.63,1905.26,149.14,88.76,215.28,1996.28,2.5,43.31,0
39.26,90.16,1.11,9.18,89.45,1796.41,160.43,103.78,464.01,2773.82,2.5262,38.47,0
64.74,54.3,-10.53,20.81,49.02,59.2,78.25,59.87,119.42,2347.68,2.6963,48.78,0
26.45,0.0,4.52,-4.08,50.76,229.45,52.68,0.0,276.01,2423.61,2.7082,40.6,1
16.71,83.22,-5.65,36.91,44.41,1177.64,49.03,42.62,481.83,2908.39,2.5808,44.03,1
47.20538447779514,37.59,10.98,37.16,16.86,290.42,167.2,57.86,349.46,2957.72,2.5,46.93,0
58.60080644197036,67.61,13.76,6.78,85.27,794.56,79.52,49.68,202.65,3561.87,2.5,54.01,0
50.46,122.89,5.47,30.03,27.96,2424.97,78.15,84.97,259.1,2247.06,2.5,45.89,0
42.54,75.75,4.01,17.28,27.42,1406.08,168.23,106.14,114.21,1959.87,2.5,40.74,0
60.47,115.18,-5.45,40.46,75.56,1910.1,131.16,12.38,436.99,3276.86,2.6141,46.01,0
69.32,71.41,11.33,43.11,31.05,1278.55,125.48,24.53,72.0,1911.18,2.5,49.28,0
89.23,77.16,11.06,30.85,20.62,1686.83,121.28,33.15,104.3,2225.92,2.5,48.8,0
46.45,42.72,7.98,40.59,75.21,2036.34,66.01,3.91,300.31,3217.71,2.5,40.43,0
57.93,46.78,10.82,43.72,49.49,487.5,83.07,11.22,353.0,3598.76,2.5,47.41,0
71.46,127.63,4.81,1.3,99.82,6.46,90.89,36.44,490.9,3567.67,2.5,53.97,0
75.66,113.74,0.56,5.95,54.53,1631.73,25.06,111.48,41.57,2697.82,2.6529,42.15,0
46.13,118.45,12.38,0.3,53.36,934.81,90.94,105.21,96.07,2676.97,2.5,60.53,1
58.33,98.25,-0.04,21.32,63.09,2038.02,112.56,54.89,65.56,2946.69,2.8997,37.31,0
15.13,113.52,2.27,8.43,36.84,1340.46,148.17,40.83,142.48,2731.78,2.5,43.77,1
48.9,118.93,0.46,25.89,58.9,1091.12,96.02,91.86,152.68,1656.89,2.9512,42.09,0
86.1,5.19,7.51,-5.77,54.72,196.32,134.58,79.68,202.43,3977.7,2.5,45.53,0
24.74,81.0,-14.48,43.67,77.49,1425.16,151.26,27.85,35.25,3622.74,2.5,53.87,1
64.98,108.64,13.14,-2.11,47.7,652.84,95.33,13.7,498.09,2743.79,2.5,61.84,0
27.58,28.16,-6.66,34.79,70.57,320.7,77.91,110.16,263.95,2846.22,2.8295,40.6,1
61.11,7.17,-8.46,16.65,36.4,1981.17,151.19,129.28,342.67,1886.17,2.5,37.02,0
50.27288138161874,48.18,-14.28,28.93,77.8,1512.03,176.12,41.47,76.78,3820.83,2.5,49.67,0
54.49,83.35,8.61,28.25,52.93,1529.54,5.32,107.17,146.28,2492.11,2.7236,46.89,0
29.53,116.07,13.91,-6.24,36.1,2442.36,53.91,80.01,387.03,3497.32,2.5,61.7,1
92.24,4.62,-0.25,-0.63,37.09,955.46,154.72,36.16,126.58,2041.21,2.5188,33.17,0
40.32,28.56,0.16,30.66,28.4,1949.77,138.53,48.92,185.19,3223.64,2.5,29.59,0
65.46,120.61,-0.12,25.63,71.15,2492.35,138.52,118.81,270.99,3680.58,2.6312,39.08,0
81.42,124.04,-11.53,37.44,67.66,1185.21,13.61,107.25,207.9,1714.0,2.6813,55.78,0
18.21,59.38,-12.32,-4.46,97.94,863.76,155.58,104.33,414.89,1597.7,2.5,55.69,1
35.22,0.0,12.34,-9.08,32.73,1032.4,57.8,0.0,430.65,3420.64,2.5,50.38,1
53.43,115.04,11.21,27.6,51.39,2191.07,131.57,108.47,426.15,3885.87,2.5,52.34,0
58.136542908036816,95.62,-14.66,21.84,65.74,2056.9,136.62,95.64,312.53,2960.38,2.5405,54.51,0
87.31,9.4,8.27,41.24,65.71,1894.38,22.73,15.67,432.52,3156.8,2.5807,37.22,0
43.00697485424173,7.32,-11.31,40.57,45.55,1002.66,166.53,32.6,468.93,1971.04,2.5,42.41,0
80.55,101.71,-0.48,-8.98,82.05,2282.85,150.55,111.57,457.85,3113.55,2.5,45.34,0
11.5,109.55,3.6,21.24,81.48,330.74,104.29,60.27,214.21,2273.08,2.9319,46.3,1
26.04,128.01,-0.95,30.15,46.39,76.48,39.72,95.98,125.13,2683.09,2.881,45.76,1
25.65,107.15,-4.47,16.64,84.77,2263.36,160.6,30.61,442.8,2684.51,2.5655,43.2,1
20.43,54.56,11.88,6.36,69.64,383.1,123.19,14.89,343.62,3678.13,2.5,51.24,1
12.89,77.2,8.13,37.99,15.52,961.63,179.56,106.99,477.68,3093.11,2.5,46.74,1
59.25,82.76,-1.04,4.85,46.54,242.68,136.99,112.14,201.0,2986.64,2.5896,42.37,0
71.95,0.0,12.55,-5.1,72.87,421.83,83.12,0.0,135.18,2959.56,2.5,50.26,0
36.04,57.48,-6.16,-6.62,29.12,2450.72,105.4,83.84,5.73,2397.86,2.5,45.77,1
56.78,100.45,13.76,-9.62,96.05,122.89,122.33,88.42,132.41,2196.71,2.5,65.7,1
11.66,70.31,9.21,17.12,85.72,2245.31,155.67,10.87,345.8,1864.27,2.5013,44.67,1
8.27,53.02,11.07,-2.58,96.98,1287.73,158.02,39.23,354.27,3404.78,2.5,51.86,1
57.38,15.14,-8.47,16.04,30.58,1256.67,164.24,97.75,359.28,3263.62,2.5,39.4,0
45.52,41.5,-12.64,41.24,41.42,2491.77,160.63,63.55,346.83,2209.75,2.5,44.97,0
20.7,4.31,8.13,10.46,40.97,1357.46,64.67,89.97,492.23,2343.74,2.5372,37.54,1
80.7,76.75,-13.13,13.19,53.75,2266.22,30.98,0.03,288.12,3734.17,2.5,50.08,0
58.05,27.17,7.14,-1.05,24.36,731.81,108.1,83.99,454.24,3991.3,2.5,44.66,0
57.92,13.51,-4.72,0.0,83.02,1841.33,98.72,127.04,472.55,3074.55,2.5,37.54,0
67.06,19.71,-0.18,-7.34,96.18,1534.78,174.67,112.64,441.39,2060.57,2.5,36.36,0
88.02,10.09,-5.91,13.19,61.74,989.02,118.1,26.68,61.94,3226.58,2.6505,36.28,0
71.09,119.23,0.63,15.26,98.26,139.4,160.08,108.32,48.58,3362.9,2.5,44.23,0
39.78,68.5,-6.22,21.18,43.98,2155.6,148.71,92.77,22.51,1990.27,2.5973,41.06,1
36.47,99.17,14.78,14.74,95.16,1029.38,63.49,71.65,26.32,2086.12,2.5,57.12,1
89.88,73.68,10.86,12.6,20.37,971.33,164.87,78.38,272.24,2336.02,2.5,49.59,0
67.34,30.04,4.51,41.06,93.41,304.44,101.98,120.7,332.25,2928.96,2.5206,38.27,0
26.22,63.61,0.17,10.83,61.43,225.13,120.49,79.37,71.58,3989.92,2.5769,37.09,1
40.93,37.12,4.14,15.56,20.39,1510.92,179.27,113.31,183.16,2655.86,2.5,36.23,0
13.15,68.33,14.07,32.26,97.86,1133.49,84.01,74.04,409.98,2681.0,2.5,52.5,1
51.62,79.63,12.74,9.65,55.24,600.01,29.55,91.26,263.25,2735.65,2.5,53.42,1
59.01,109.19,-10.81,38.97,81.02,1325.8,30.66,83.6,145.98,3902.1,2.5,52.92,0
61.73,15.15,-1.36,15.51,86.78,1226.91,42.57,38.64,459.46,2959.34,2.5528,30.93,0
23.75,21.43,11.75,30.51,49.32,231.1,98.66,14.9,213.54,3801.84,2.5,46.11,1
8.89,104.65,11.81,0.16,20.66,1188.03,160.69,11.71,272.57,2417.76,2.5,57.81,1
90.41,129.78,-0.27,-2.11,31.04,2389.33,44.94,127.42,466.5,3261.15,2.5,45.36,0
24.62,125.6,9.04,31.47,87.96,22.51,155.79,117.62,479.34,1749.82,2.5165,55.3,1
67.14141085027275,128.58,-12.97,-3.94,48.1,976.78,66.83,116.86,59.74,2479.51,2.5,64.02,0
55.6,115.65,-0.87,36.82,68.97,2068.74,152.7,100.39,101.88,1698.17,2.7976,40.25,0
53.43,105.41,0.76,-6.35,94.34,33.69,76.54,100.38,176.15,3581.65,2.5,49.55,0
43.94,126.72,-6.12,-3.17,24.24,1387.34,15.98,56.05,454.03,1973.39,2.5,54.46,1
65.37,72.14,2.4,20.67,99.21,1884.24,43.51,68.51,401.63,2599.72,2.5777,37.44,0
79.61,57.37,-3.78,19.64,96.71,1914.74,36.78,70.53,278.35,3053.58,2.5,37.33,0
27.87,86.49,7.36,28.02,33.01,357.86,143.56,56.68,499.87,3113.75,2.5,48.1,1
61.77,10.57,-5.57,24.94,16.49,1419.22,134.59,98.25,11.24,2629.26,2.5,35.07,0
60.23,99.35,8.22,-9.23,81.53,572.4,117.06,117.44,271.48,1795.03,2.5,57.87,0
9.13,38.91,6.96,34.9,95.21,2046.26,43.14,3.48,154.66,3372.45,2.5,38.75,1
30.75,124.83,0.1,36.54,66.79,1187.68,44.1,121.84,23.63,3751.23,2.5985,42.15,1
65.02,120.73,-0.51,13.24,63.84,938.55,46.76,119.0,103.31,1735.22,2.8784,42.67,0
90.25,57.99,3.2,6.47,37.19,83.03,21.52,33.08,261.98,1531.8,2.5,41.78,0
22.79,99.24,13.15,-1.63,64.71,1591.74,98.24,25.33,48.66,2157.03,2.5192,58.7,1
54.53,125.17,-3.97,-2.44,73.89,530.23,33.86,0.27,192.68,3335.01,2.5,53.12,0
12.47,82.7,8.48,-6.35,59.32,2009.37,152.46,63.79,209.34,2801.22,2.5,52.24,1
61.48,83.63,0.97,33.42,54.21,795.12,7.71,46.48,222.98,3778.14,2.5,39.22,0
55.9,103.73,0.14,-6.95,96.44,198.65,91.01,129.68,82.83,1618.33,2.5,48.52,0
57.55969266177744,20.33,13.9,-5.56,51.25,959.89,156.07,118.62,81.75,3692.34,2.5,53.33,0
42.36311335928319,126.08,-0.17,10.4,55.18,2264.04,104.18,126.35,18.64,3583.49,2.5,40.22,0
45.98,103.48,0.16,24.97,86.73,1765.46,97.61,112.85,261.73,3381.81,2.5598,38.6,0
31.52,38.0,-14.29,18.14,39.5,897.21,165.58,115.69,384.86,3964.58,2.5,49.74,1
90.8,94.08,-0.75,5.06,29.62,316.08,97.36,9.66,452.64,2036.61,2.5776,43.1,0
54.57,123.64,0.02,42.65,97.35,2334.19,93.13,125.12,176.07,1897.42,2.5,39.62,0
22.01,50.28,9.31,10.58,66.04,899.15,28.2,15.14,382.18,1609.38,2.5585,45.18,1
39.34,49.04,12.24,-0.19,50.01,477.75,131.9,124.88,225.5,2714.19,2.5,53.47,1
30.29,40.85,4.45,-2.78,79.93,535.43,167.67,93.22,424.65,3571.84,2.5,44.09,1
57.224169214822496,112.44,-6.78,-6.02,48.48,2458.38,157.84,115.2,198.35,3807.84,2.5,52.6,0
56.876808839310215,113.51,-8.14,3.49,38.62,1643.02,62.99,28.77,312.86,2160.32,2.5,52.18,0
77.17,16.47,-9.63,42.16,46.13,1755.19,52.84,33.65,497.68,1859.66,2.5,39.95,0
75.1,53.21,4.78,17.67,33.47,263.57,98.19,48.73,48.35,2485.85,2.5527,41.35,0
13.7,73.64,11.52,17.02,93.83,1438.04,121.31,105.14,455.99,1850.1,2.5,49.44,1
86.67,50.49,-0.34,25.31,68.42,1265.19,76.79,32.99,69.07,2487.55,3.0809,33.7,0
88.69,115.6,5.77,36.9,12.38,1060.6,81.75,95.28,262.99,1596.73,2.5,48.14,0
11.54,80.54,-13.77,32.69,86.37,1366.99,99.26,74.47,313.7,3512.71,2.5,53.08,1
33.69,89.4,-1.66,27.54,88.42,1066.84,107.23,112.26,21.84,3735.71,2.5,40.17,1
55.28,92.26,-8.64,30.92,73.09,1326.05,6.42,66.33,120.64,2848.96,2.7882,48.36,0
53.799536384239076,61.71,11.62,32.74,81.42,1100.78,104.95,77.19,286.01,1848.92,2.6389,48.86,0
60.16,71.04,-5.66,7.55,91.45,1281.42,170.0,14.27,467.81,2702.57,2.5,43.41,0
70.29,129.85,-0.78,43.8,72.81,1598.35,173.44,115.45,325.43,3442.97,2.5,42.72,0
8.39,103.48,9.76,43.88,78.13,2495.54,114.49,34.73,217.83,1805.1,2.5247,48.66,1
92.2,16.07,-10.48,-4.44,27.29,1171.9,58.73,22.67,92.87,3541.26,2.5,47.86,0
92.39,111.19,-9.4,10.0,80.76,1262.35,142.9,54.07,4.19,3788.21,2.5,51.58,0
69.63,60.7,-14.01,28.21,74.12,1565.89,41.43,92.61,124.78,1632.95,2.5702,50.68,0
67.8,0.0,9.29,-3.98,58.19,102.94,24.25,0.0,235.2,3087.59,2.5,46.53,0
74.33,80.75,5.08,42.38,61.75,1696.69,89.92,1.07,176.6,3766.28,2.5,42.02,0
33.18,46.39,5.65,20.22,52.11,452.42,49.95,104.62,484.84,3473.54,2.6009,41.23,1
13.66,117.58,-0.49,9.82,38.04,514.83,96.48,95.51,442.6,2679.12,2.5152,43.2,1
11.63,27.99,-10.49,22.58,39.3,174.03,140.0,84.48,149.0,2222.24,2.6296,45.47,1
33.79,26.67,-1.47,2.75,23.96,2018.87,87.14,122.59,197.49,3489.78,2.5,33.7,0
46.32,9.69,-0.35,9.31,91.79,455.88,85.19,92.06,426.85,2405.43,2.6983,30.9,0
42.683386195944394,67.71,6.57,35.1,13.12,1577.71,48.28,110.72,64.61,1626.28,2.5,42.54,0
62.04,124.41,0.3,37.17,19.87,130.87,177.95,90.19,225.31,2507.68,2.5,44.45,0
41.424772342628096,5.56,-10.4,8.72,63.03,2421.57,111.06,22.8,150.62,2458.13,2.5557,38.79,0
6.31,101.94,-0.59,6.02,44.29,67.03,92.75,122.93,384.58,2080.35,2.7795,43.93,1
71.8,79.26,4.07,20.45,96.29,1832.29,173.47,10.77,332.29,2658.73,2.5364,40.36,0
10.29,94.32,9.99,0.47,89.83,1160.0,146.12,85.73,445.38,2908.44,2.5,54.36,1
91.25,0.0,8.43,-1.36,23.44,2339.31,78.72,0.0,306.42,1588.19,2.5,39.98,0
69.2,0.0,-11.05,-9.54,60.01,2279.57,77.77,0.0,191.31,3864.73,2.5,46.52,0
23.89,10.02,9.77,17.45,33.25,525.16,113.37,19.67,182.89,3959.04,2.5,41.83,1
40.229294194786924,0.0,-1.73,-2.76,37.86,255.53,87.12,0.0,276.17,3191.31,2.5,36.67,0
88.44,44.9,-13.15,22.64,96.71,1190.12,65.3,50.7,85.33,3669.87,2.5,48.58,0
57.49,37.0,6.39,-9.22,20.69,1912.04,123.29,16.26,192.13,1987.34,2.5,45.8,0
38.76274691322313,31.77,4.94,33.45,94.1,1929.54,106.89,102.89,333.15,3532.35,2.5,35.73,0
43.47,106.55,-9.58,18.97,63.26,977.78,59.52,94.63,32.7,3447.33,2.5412,51.83,1
86.25,26.24,13.58,-0.24,62.25,1644.01,116.73,80.64,208.55,1917.39,2.5,50.13,0
42.43,37.21,1.62,30.49,70.9,783.48,166.91,67.5,25.52,3753.81,2.6382,34.67,0
90.25,88.87,-10.11,14.81,99.36,1312.67,166.53,62.96,75.29,1568.48,2.5,49.76,0
87.53,126.51,0.09,30.48,47.45,2433.7,178.02,108.97,3.14,2696.15,2.6577,39.84,0
76.07,114.22,-0.06,29.24,31.0,2409.22,55.11,105.39,52.91,1591.35,2.5,38.43,0
45.039392349002505,83.26,5.2,13.98,20.59,2425.05,178.29,120.45,99.82,3849.58,2.5,41.0,0
90.35,96.77,10.04,42.74,41.14,1444.02,28.08,97.96,378.9,2153.97,2.5,50.33,0
72.77,121.7,-8.5,7.19,69.39,761.91,23.17,124.13,244.86,3711.14,2.5,53.84,0
71.47,72.96,2.87,39.1,67.45,1709.88,68.71,52.21,21.01,3062.85,2.7279,38.44,0
50.85457652468635,48.65,10.28,25.46,42.37,109.73,144.76,127.33,57.79,3836.58,2.5,47.73,0
43.98,77.06,-3.36,28.65,36.74,1636.44,47.46,42.34,212.05,1770.6,2.5194,39.65,0
85.05,4.62,-5.68,17.31,57.08,2263.94,37.34,61.91,374.82,3882.3,2.5,32.82,0
79.14,112.41,0.77,37.39,10.3,638.09,171.28,121.71,472.27,2056.21,2.5,42.62,0
66.6,113.2,14.38,24.94,41.38,1.27,85.95,60.24,64.34,1602.52,2.5,60.31,0
74.18,107.26,14.05,7.73,25.07,128.35,67.02,84.26,252.72,3116.69,2.5,59.89,0
77.25,124.04,4.6,10.99,55.12,2136.24,175.05,123.06,36.25,3133.71,2.5,45.56,0
35.99,69.74,-5.45,25.68,44.3,921.8,71.17,70.99,148.4,2113.44,2.7309,42.74,1
79.42,111.46,12.29,7.19,47.52,784.51,37.61,76.97,447.78,3598.42,2.5,57.16,0
60.47,33.9,-9.63,36.34,40.75,1021.08,17.54,63.66,292.26,3051.47,2.5,43.43,0
66.09,82.26,8.86,2.3,10.19,2301.44,55.34,82.41,139.13,2072.64,2.5,48.6,0
70.04,22.65,-9.27,42.9,19.75,1399.2,113.08,111.57,61.1,3685.95,2.5,40.94,0
5.33,128.41,10.71,11.69,29.76,920.57,41.22,115.03,444.46,2061.96,2.5,55.83,1
39.69661205355056,0.0,-4.48,-4.43,62.51,2032.23,149.08,0.0,269.91,2951.95,2.5,37.08,0
61.03,0.0,10.44,-6.07,41.61,485.8,129.62,0.0,33.85,2941.24,2.5,47.98,0
94.06,84.98,6.5,-4.75,29.28,1814.9,45.48,119.3,91.8,3354.97,2.5,49.88,0
46.98,13.52,8.8,-0.8,17.36,285.02,167.89,15.25,33.27,2190.59,2.5,45.87,0
44.02329632847032,42.48,5.25,8.81,72.45,580.45,166.58,39.16,39.59,3264.89,2.6935,40.52,0
76.94,129.71,-0.67,12.02,98.47,1926.2,108.32,126.02,487.07,3989.69,2.5,41.92,0
53.61,122.39,-0.62,8.13,99.11,1607.53,48.2,94.87,293.86,2826.62,2.5,42.4,0
70.15,101.29,0.96,40.09,14.25,113.66,124.33,126.93,240.84,2396.35,2.5584,42.61,0
37.47327412479484,47.5,-3.58,23.14,47.79,1378.46,40.61,125.82,230.32,2591.28,2.7306,37.02,0
94.36,0.0,-11.06,-4.62,94.75,1853.57,132.2,0.0,397.18,2607.82,2.5,45.41,0
51.24370701418657,125.66,-0.68,-5.41,16.82,2029.76,31.45,113.14,349.48,2667.64,2.5,47.42,0
94.28,96.2,12.17,6.86,12.9,2204.97,50.49,89.43,430.48,3928.2,2.5,52.55,0
62.84,129.52,-0.38,14.14,70.61,1597.09,161.33,102.93,201.12,2723.46,2.9804,42.21,0
32.44,114.12,-6.96,-3.43,71.56,168.04,179.59,52.13,418.43,3837.69,2.5,56.56,1
29.39,2.51,-6.46,-2.6,42.87,1335.15,107.85,67.85,26.93,3564.81,2.5,40.41,1
54.33,40.21,-8.28,-9.59,85.3,1875.25,39.05,103.56,133.13,3349.7,2.5,48.66,0
88.1,101.88,0.95,14.17,93.29,1179.11,3.39,115.15,306.63,3599.82,2.5,40.54,0
42.22,112.62,-0.06,27.49,65.03,2499.04,155.38,118.8,143.89,2569.21,2.9095,38.07,0
73.54,27.75,-13.39,42.07,85.7,103.49,177.96,34.26,256.84,2617.09,2.573,49.06,0
21.62,43.23,7.58,-7.55,52.71,1341.49,116.4,126.79,7.39,2401.2,2.5,48.42,1
53.847854122910434,60.67,14.52,12.66,58.29,682.53,21.91,10.95,167.07,2208.58,2.7016,53.06,0
87.69,121.6,0.56,40.13,86.58,238.66,122.53,113.01,389.71,2952.89,2.7437,44.23,0
39.7331202835082,79.5,0.93,10.19,63.92,514.52,21.55,117.67,448.03,2675.05,2.9376,39.26,0
93.01,0.0,-1.83,-8.22,88.95,1187.17,152.55,0.0,184.98,3327.15,2.5,37.11,0
85.11,44.95,-5.21,-5.41,10.58,1508.29,85.1,41.03,390.75,3155.2,2.5,44.59,0
30.75,108.68,-0.8,18.07,50.05,1393.69,150.78,117.14,277.21,1960.41,2.7063,40.71,1
44.51332913897076,19.65,8.82,40.18,75.25,1408.49,125.95,121.97,164.88,3226.32,2.5,40.03,0
37.78,49.62,-11.34,41.31,95.4,1602.83,146.09,105.65,413.9,2135.72,2.5,46.13,1
42.91610260537461,0.0,6.04,-4.64,69.5,765.93,78.43,0.0,306.67,2096.85,2.7832,41.57,0
59.16,83.54,-2.12,-3.12,62.7,729.52,104.2,87.16,42.79,2341.38,2.9504,45.97,0
28.35,113.77,0.7,37.28,76.06,1740.68,73.21,100.16,154.69,3186.46,2.6594,40.49,1
16.51,42.07,7.72,1.79,86.57,86.1,14.03,32.78,257.29,3049.93,2.5,47.23,1
41.96,42.91,-11.89,25.11,29.48,1509.9,155.45,63.24,9.77,2510.52,2.5,46.2,1
64.24,0.0,12.2,-8.43,36.98,977.39,127.19,0.0,229.22,2550.03,2.5,50.06,0
25.18,60.73,-3.73,35.65,36.48,22.91,133.27,32.31,314.96,2902.04,2.5622,41.44,1
17.03,70.52,10.51,20.88,95.76,806.45,169.17,65.85,415.32,3635.32,2.5,49.14,1
39.19,0.0,-4.17,-3.43,92.52,456.59,70.49,0.0,202.94,1956.7,2.5545,39.46,1
43.03050781822223,34.16,8.31,40.42,35.3,1547.65,90.79,104.1,305.15,2529.58,2.5304,40.82,0
58.74834966645034,44.22,-14.89,-4.92,23.2,1449.25,31.02,90.12,76.8,1595.08,2.5,56.04,0
31.096732000790258,2.6,1.07,23.14,28.8,496.57,169.01,93.15,255.11,2878.37,2.5986,30.59,0
13.83,62.63,4.16,-3.05,95.75,1179.06,73.47,1.9,474.56,1628.83,2.5,45.08,1
58.63,73.41,7.33,0.58,58.09,923.52,34.42,100.52,480.37,1557.02,2.5404,49.19,0
18.34,98.56,12.74,18.47,97.9,2037.54,16.62,106.64,471.93,3859.15,2.5,52.59,1
80.08,12.63,-8.24,31.29,45.17,798.4,52.81,77.16,370.21,3153.87,2.5297,39.75,0
27.42,54.21,1.69,-7.11,86.91,70.98,3.45,48.48,98.14,1727.66,2.622,44.99,1
64.92,0.0,-14.71,-6.47,11.03,447.82,118.52,0.0,363.32,2459.96,2.5,53.34,0
73.3,103.21,-0.32,19.07,74.49,1107.95,125.28,120.04,232.26,3506.64,2.6528,40.08,0
83.66,16.93,-8.87,20.91,40.54,2414.31,85.68,115.35,135.79,2676.02,2.5,37.77,0
72.8,4.75,14.45,21.62,43.99,206.72,61.0,112.05,294.61,1858.84,2.5591,47.47,0
72.6,91.3,7.15,24.99,28.22,1330.29,124.66,108.5,326.1,3270.68,2.5,46.45,0
33.12,9.46,-6.85,17.98,61.65,277.91,99.05,90.07,322.79,3156.13,2.6807,38.76,1
47.57,101.65,0.56,-2.73,68.74,1097.2,108.44,121.52,425.62,3331.9,2.532,45.3,0
42.79,31.06,-6.54,41.13,60.97,380.34,36.46,30.88,63.47,3909.77,2.5119,40.67,0
74.0,49.73,-0.5,-1.25,22.43,1546.25,20.49,124.4,480.14,2229.47,2.5,37.75,0
37.34,0.0,14.34,-6.67,43.35,2003.23,23.9,0.0,156.17,2458.81,2.5,49.87,1
32.58,21.14,-4.63,14.56,44.7,133.88,27.82,40.51,443.07,1997.52,2.6578,37.73,1
66.201368588298,109.38,14.48,-4.66,38.39,1418.88,68.17,85.27,353.37,3306.15,2.5,63.02,0
43.8,118.59,0.16,16.78,41.75,513.56,52.36,114.26,48.89,1992.38,2.7429,42.85,0
42.29,127.84,0.62,29.28,80.7,2498.69,147.97,59.36,85.48,2317.85,2.8981,40.5,0
23.96,118.54,0.03,42.12,70.26,2448.04,21.22,118.42,433.11,2683.93,2.848,38.82,1
67.04,15.9,-11.63,38.03,55.52,1998.58,64.69,119.43,118.27,1955.96,2.6219,41.79,0
15.19,118.31,13.51,17.44,24.05,2156.38,28.36,115.65,486.39,2809.85,2.5,55.55,1
69.89,100.95,-0.15,34.06,59.21,255.32,29.57,108.03,395.33,2425.3,3.2113,41.32,0
53.71471270319003,101.09,-6.74,40.13,17.07,181.18,44.19,102.44,197.53,3283.87,2.5,49.39,0
73.64,87.78,9.87,13.54,62.77,592.05,120.25,5.12,454.14,3534.64,2.5,50.79,0
42.84,62.77,-7.85,11.88,95.91,886.58,104.94,8.2,352.49,3514.08,2.5,44.89,1
67.85,85.8,6.53,14.95,63.78,1365.53,38.93,24.99,210.24,3650.75,2.5,45.0,0
62.31628170167957,124.3,-14.69,30.07,79.16,1478.82,116.25,37.93,405.7,1718.53,2.6017,59.01,0
94.7,68.92,8.26,31.05,47.44,2378.62,61.53,105.54,108.93,1539.25,2.5,43.11,0
8.03,43.2,11.59,4.79,90.77,1002.49,78.66,82.36,278.15,1988.23,2.5,48.97,1
78.33,17.74,8.24,20.36,73.68,1565.46,58.36,22.86,444.37,2331.21,2.8221,38.8,0
53.37,78.68,-6.63,-1.76,84.0,519.24,125.62,80.14,499.32,3614.1,2.5,50.7,0
7.29,94.37,6.06,-6.72,92.32,808.28,104.42,17.26,187.38,2834.28,2.5,53.23,1
